behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications_pre_fresh,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,valid_n,valid_delta_usd,valid_wins,valid_losses,valid_flats,valid_flat_to_profit,valid_flat_to_loss,valid_losses_improved,valid_loss_to_nonloss,valid_winners_harmed,valid_winner_to_loss,joint_pass,repair_score
lock_a0.50_f0.15,lock,0.5,0.15,1,trailing_giveback,le,0.8494403079273415,72,False,False,823,-5.790496613570992,354,166,303,21,3,10,7,22,3,237,-8.594882116069785,105,59,73,4,1,3,3,5,1,False,50.25
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,le,0.14673061446425303,34,False,True,823,-0.9009179128575273,345,162,316,11,0,5,5,8,0,237,1.3686705714288272,108,57,72,6,0,3,3,0,0,False,50.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_score,le,0.18421042163583867,35,False,True,823,-1.4586705771432031,346,158,319,8,0,9,9,9,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,50.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,expected_r,le,0.4014021000815497,38,False,True,823,-1.8841004700002282,347,158,318,9,0,9,9,11,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,50.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_win,ge,0.29776452395286457,67,False,False,823,-13.00238691607114,348,163,312,14,1,8,7,31,2,237,-3.76305517857026,102,58,77,0,1,6,5,6,2,False,50.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_asset_strategy_mean_r,le,0.41417781315300256,38,False,True,823,-1.2610632557148782,347,158,318,9,0,9,9,10,0,237,0.3544210714289111,106,57,74,4,0,3,3,3,0,False,49.75
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_expected_r,le,0.09587491488518873,50,False,True,823,-0.8144645134470783,354,158,311,15,1,14,11,14,1,237,0.054102303571370136,104,58,75,3,0,2,2,1,0,False,49.75
lock_a0.50_f0.15,lock,0.5,0.15,1,quality,ge,0.7747002262330679,76,False,False,823,-8.687094547338575,358,164,301,23,3,10,9,28,3,237,-3.2230950244088374,106,60,71,6,1,2,2,3,1,False,49.75
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_win,le,0.34629591770185414,34,False,True,823,-1.9993975057145477,346,159,318,9,0,8,8,8,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,49.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_asset_strategy_win,le,0.40072083424055294,34,False,True,823,-1.9993975057145477,346,159,318,9,0,8,8,8,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,49.5
lock_a0.50_f0.15,lock,0.5,0.15,1,rank_score,le,0.3845722601648459,63,False,False,823,-2.6555672478412484,358,164,301,24,2,8,6,17,1,237,-3.9053931587855573,107,58,72,6,0,2,2,4,0,False,49.5
lock_a0.50_f0.15,lock,0.5,0.15,1,rank_score,ge,0.4137125336302984,82,False,False,823,-13.370827762499175,355,164,304,22,1,8,7,35,3,237,-4.269940149997637,102,59,76,1,1,5,4,6,2,False,49.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_mean_r,ge,0.10973021099308534,96,False,False,823,-17.262353689073816,366,162,295,29,3,12,10,38,2,237,-4.646081361033902,103,61,73,4,1,3,2,6,2,False,49.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,rank_score,le,0.5719960562151344,42,False,True,823,-2.606359398571823,348,158,317,10,0,9,9,13,0,237,0.3544210714289111,106,57,74,4,0,3,3,3,0,False,49.25
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_giveback,le,0.8967585507542115,42,False,True,823,-2.649371898571842,348,158,317,10,0,9,9,13,0,237,0.3544210714289111,106,57,74,4,0,3,3,3,0,False,49.25
close_a0.50_r0.15_1b,close,0.5,0.15,1,expected_r,le,0.45361065785615307,40,False,True,823,-2.6363593985717957,347,158,318,9,0,9,9,13,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,49.0
lock_a0.50_f0.20,lock,0.5,0.2,1,trailing_win_rate,le,0.30716723549488056,72,False,False,823,-0.6218427566461546,361,162,300,24,3,12,9,20,1,237,-4.204675361715675,108,59,70,8,0,1,1,4,0,False,49.0
lock_a0.50_f0.20,lock,0.5,0.2,1,trailing_giveback,le,0.8494403079273415,79,False,False,823,-7.309822931429142,355,166,302,22,3,10,7,25,3,237,-9.364425107142333,105,59,73,4,1,3,3,6,1,False,49.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,quality,le,0.8400000000000001,48,False,False,823,-3.803238370000747,352,158,313,14,0,9,9,16,0,237,-0.4101903571432224,104,57,76,2,0,3,3,3,0,False,48.75
lock_a0.50_f0.10,lock,0.5,0.1,1,stability,le,0.14975745898888393,68,False,False,823,-2.7249515915366413,360,159,304,20,3,15,12,20,1,237,-0.5783936538924942,106,59,72,6,0,1,1,3,0,False,48.75
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_score,le,-0.019076476753512116,62,False,False,823,-2.5497370165372875,358,158,307,19,1,14,11,17,1,237,-0.7398894396076199,107,59,71,7,0,1,1,3,0,False,48.75
lock_a0.50_f0.20,lock,0.5,0.2,1,stability,le,0.11245498270748465,62,False,False,823,-0.09752957092916614,360,159,304,22,1,12,10,16,1,237,-0.8516645759996941,106,59,72,6,0,1,1,3,0,False,48.75
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_asset_strategy_win,le,0.30492914979757085,59,False,False,823,-3.0643571272508776,354,163,306,18,3,11,8,16,1,237,-2.5151093253225074,107,58,72,6,0,2,2,3,0,False,48.75
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_asset_strategy_mean_r,ge,0.1973429665689098,52,False,False,823,-11.299226388571675,342,165,316,10,1,6,6,23,3,237,-2.9217741571410016,102,58,77,0,1,6,5,5,2,False,48.75
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_expected_r,ge,0.11973611964320728,67,False,False,823,-13.559367228571523,347,166,310,15,2,6,6,30,3,237,-6.680800428570297,102,58,77,0,1,6,5,7,2,False,48.75
lock_a0.50_f0.05,lock,0.5,0.05,1,expected_r,le,0.161674278018405,51,False,False,823,-1.502931704518428,354,160,309,16,2,13,10,13,1,237,-0.45745585178578174,104,58,75,3,0,2,2,2,0,False,48.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_expected_r,le,0.07339858947124882,51,False,True,823,-1.985906902249996,353,159,311,15,1,12,10,16,1,237,0.3577064246788998,105,58,74,4,0,2,2,1,0,False,48.25
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_expected_r,le,0.24513895111390224,38,False,True,823,-2.7111346842864803,346,158,319,8,0,9,9,11,0,237,0.3544210714289111,106,57,74,4,0,3,3,3,0,False,48.25
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_asset_strategy_mean_r,le,0.1569651527438252,62,False,False,823,-3.9066524415373154,355,159,309,17,1,14,10,20,1,237,-0.48930197532107256,106,58,73,5,0,2,2,3,0,False,48.25
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_strategy_win,ge,0.3073463268365817,72,False,False,823,-8.069904953570708,350,167,306,20,1,5,3,29,2,237,-4.406229107140214,102,58,77,0,1,6,5,7,2,False,48.25
lock_a0.50_f0.15,lock,0.5,0.15,1,stability,ge,0.19671842966445863,75,False,False,823,-13.354007994642476,349,166,308,18,1,6,5,33,3,237,-5.5641008482120675,102,58,77,0,1,6,5,7,2,False,48.25
lock_a0.50_f0.15,lock,0.5,0.15,1,trailing_giveback,ge,0.8646121882926417,59,False,False,823,-5.006262319089008,353,161,309,18,0,7,7,23,1,237,0.7649015501427295,104,58,75,3,0,4,3,4,1,False,48.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_expected_r,ge,0.055337280360104116,41,False,True,823,-2.3204095928582698,349,160,314,13,0,7,7,12,0,237,0.15260964285677503,105,57,75,3,0,3,3,2,0,False,48.0
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_win,ge,0.29776452395286457,59,False,False,823,-11.776846077143459,344,163,316,10,1,8,7,27,2,237,-3.872358571426743,102,58,77,0,1,6,5,6,2,False,48.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_expected_r,ge,0.11973611964320728,60,False,False,823,-12.907690632141733,344,166,313,12,2,6,6,27,3,237,-6.4383023571423825,102,58,77,0,1,6,5,6,2,False,48.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,trailing_giveback,le,0.8646121882926417,39,False,True,823,-2.3700993071427483,346,161,316,11,0,6,6,12,0,237,0.8083585714288511,107,57,73,5,0,3,3,1,0,False,47.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,quality,ge,0.7163555457730956,45,False,True,823,-2.9765031485726787,351,158,314,13,0,9,9,12,0,237,0.10739878571431982,107,58,72,6,0,2,2,3,0,False,47.75
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_expected_r,le,0.09587491488518873,44,False,False,823,-0.37073389695036907,352,158,313,13,1,14,11,11,1,237,-0.04984693571429547,103,58,76,2,0,2,2,1,0,False,47.75
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_expected_r,ge,0.11973611964320728,52,False,False,823,-11.596487829285453,341,166,316,9,2,6,6,23,3,237,-2.9217741571410016,102,58,77,0,1,6,5,5,2,False,47.75
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_strategy_win,ge,0.30622738525995047,87,False,False,823,-15.927923842856533,353,166,304,21,2,7,5,40,2,237,-4.406229107140214,102,58,77,0,1,6,5,7,2,False,47.75
lock_a0.50_f0.20,lock,0.5,0.2,1,rank_score,le,0.3845722601648459,67,False,False,823,-2.9103283995034306,358,164,301,24,2,8,6,19,1,237,-4.784650515286941,107,58,72,6,0,2,2,5,0,False,47.75
lock_a0.50_f0.20,lock,0.5,0.2,1,rank_score,ge,0.4137125336302984,92,False,False,823,-15.540872772856503,357,164,302,24,1,8,7,41,3,237,-5.029318771426588,102,59,76,1,1,5,4,7,2,False,47.75
lock_a0.50_f0.02,lock,0.5,0.02,1,expected_r,le,0.161674278018405,46,False,False,823,-1.0334334405218069,353,160,310,15,2,13,10,10,1,237,-0.5977567800001093,103,58,76,2,0,2,2,2,0,False,47.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_mean_r,ge,0.11093802037669297,107,False,False,823,-16.318045336359702,368,163,292,32,3,11,9,44,2,237,-6.075138298855382,104,61,72,5,1,3,2,8,2,False,47.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,ge,0.10558505613350275,49,False,True,823,-4.243222148572469,352,158,313,14,0,9,9,15,0,237,0.10739878571431982,107,58,72,6,0,2,2,3,0,False,47.25
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,ge,0.10821210379473341,49,False,True,823,-4.243222148572469,352,158,313,14,0,9,9,15,0,237,0.10739878571431982,107,58,72,6,0,2,2,3,0,False,47.25
lock_a0.50_f0.15,lock,0.5,0.15,1,expected_r,le,0.126843373535016,57,False,False,823,-1.297642244267755,357,160,306,20,1,11,9,14,1,237,-0.2500645052145183,107,59,71,7,0,1,1,3,0,False,47.25
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_asset_strategy_win,ge,0.2711849864472477,47,False,False,823,-3.352168450001099,350,159,314,13,0,8,8,16,0,237,-0.35739035714321576,105,57,75,3,0,3,3,3,0,False,47.25
lock_a0.50_f0.10,lock,0.5,0.1,1,stability,ge,0.19671842966445863,68,False,False,823,-13.763188946429514,347,166,310,16,1,6,5,31,3,237,-3.1103989999982877,102,58,77,0,1,6,5,7,2,False,47.25
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_score,ge,0.017944480852766842,76,False,False,823,-14.194018103570999,348,167,308,17,2,6,5,35,3,237,-3.9154557142830635,102,58,77,0,1,6,5,6,2,False,47.0
lock_a0.50_f0.20,lock,0.5,0.2,1,quality,ge,0.7747002262330679,81,False,False,823,-9.67705652978654,358,164,301,23,3,10,9,32,3,237,-4.118058484926529,106,60,71,6,1,2,2,4,1,False,47.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_strategy_mean_r,ge,0.10973021099308534,84,False,False,823,-12.815262822570883,363,162,298,26,3,12,10,31,2,237,-5.044819642855678,101,61,75,2,1,3,2,6,2,False,47.0
lock_a0.50_f0.20,lock,0.5,0.2,1,stability,ge,0.19671842966445863,84,False,False,823,-15.43865698714242,351,166,306,20,1,6,5,38,3,237,-6.200967464283862,102,58,77,0,1,6,5,8,2,False,47.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_expected_r,le,0.21481947009822153,41,False,True,823,-0.33880682714301297,349,159,315,12,0,8,8,11,0,237,0.5295920000003159,107,58,72,6,0,2,2,1,0,False,46.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_asset_strategy_mean_r,le,0.3494376818480413,41,False,True,823,-0.7342690414286002,349,159,315,12,0,8,8,11,0,237,0.5295920000003159,107,58,72,6,0,2,2,1,0,False,46.75
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_strategy_win,ge,0.30622738525995047,71,False,False,823,-14.41768839285697,348,166,309,16,2,7,5,32,2,237,-4.2899796428559736,102,58,77,0,1,6,5,7,2,False,46.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,expected_r,ge,0.07848740026365177,41,False,True,823,-2.243307021429568,346,161,316,11,0,6,6,13,0,237,0.6286096428570583,107,57,73,5,0,3,3,2,0,False,46.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_giveback,ge,0.8275796734142848,34,False,True,823,-2.2074349342867214,346,160,317,10,0,7,7,9,0,237,0.06240678571436564,105,57,75,3,0,3,3,2,0,False,46.5
lock_a0.50_f0.20,lock,0.5,0.2,1,expected_r,le,0.126843373535016,59,False,False,823,-1.2323895280724806,357,160,306,20,1,11,9,14,1,237,-1.1320685009998037,107,59,71,7,0,1,1,4,0,False,46.5
lock_a0.50_f0.05,lock,0.5,0.05,1,stability,ge,0.19671842966445863,61,False,False,823,-13.112593533928509,344,166,313,13,1,6,5,28,3,237,-2.8240859285700712,102,58,77,0,1,6,5,6,2,False,46.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_mean_r,ge,0.11093802037669297,91,False,False,823,-15.281567556930952,363,163,297,27,3,11,9,36,2,237,-4.646081361033902,103,61,73,4,1,3,2,6,2,False,46.5
lock_a0.50_f0.20,lock,0.5,0.2,1,quality,le,0.7296018613408477,63,False,False,823,-4.058365337145663,349,163,311,15,1,9,6,19,1,237,-7.262702189287053,104,57,76,2,0,4,4,8,1,False,46.5
lock_a0.50_f0.15,lock,0.5,0.15,1,quality,le,0.7296018613408477,58,False,False,823,-3.130839866074095,348,163,312,14,1,9,6,17,1,237,-7.63679609285702,104,57,76,2,0,4,4,8,1,False,46.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_score,le,0.07922181291414032,36,False,True,823,-0.5679553628571347,348,160,315,12,0,7,7,8,0,237,0.5289491428575298,107,58,72,6,0,2,2,1,0,False,46.25
lock_a0.50_f0.20,lock,0.5,0.2,1,trailing_giveback,ge,0.8646121882926417,62,False,False,823,-5.64686106164251,353,161,309,18,0,7,7,25,1,237,0.024278852571116616,104,58,75,3,0,4,3,5,1,False,46.25
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_win,le,0.28630674256749367,57,False,False,823,-4.3401840843937425,351,163,309,16,2,11,8,17,2,237,-2.5151093253225074,107,58,72,6,0,2,2,3,0,False,46.25
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_strategy_win,ge,0.3073463268365817,58,False,False,823,-7.36803965357133,345,167,311,15,1,5,3,23,2,237,-4.2899796428559736,102,58,77,0,1,6,5,7,2,False,46.25
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_score,ge,0.017944480852766842,85,False,False,823,-15.28982092999939,350,167,306,19,2,6,5,39,3,237,-4.690554999997742,102,58,77,0,1,6,5,7,2,False,46.25
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_giveback,le,0.874697740561679,36,False,True,823,-2.2771043071431154,345,160,318,9,0,7,7,11,0,237,0.49355857142892934,106,57,74,4,0,3,3,2,0,False,46.0
lock_a0.50_f0.15,lock,0.5,0.15,1,rank_score,ge,0.44349626195741826,75,False,False,823,-11.787850033927857,351,165,307,19,1,7,6,32,3,237,-4.269940149997637,102,59,76,1,1,5,4,6,2,False,46.0
lock_a0.50_f0.05,lock,0.5,0.05,1,quality,le,0.7296018613408477,45,False,False,823,-1.6674880410717359,344,163,316,10,1,9,6,13,1,237,-4.657892748216026,104,57,76,2,0,4,4,6,1,False,46.0
lock_a0.50_f0.05,lock,0.5,0.05,1,trailing_giveback,le,0.8576054056457244,63,False,False,823,-7.058586589106394,349,166,308,15,4,12,8,21,3,237,-6.177480696428326,104,59,74,3,1,3,3,4,1,False,46.0
lock_a0.50_f0.10,lock,0.5,0.1,1,trailing_giveback,le,0.8576054056457244,75,False,False,823,-9.8037311053559,352,166,305,18,4,12,8,27,3,237,-6.678320321427882,105,59,73,4,1,3,3,6,1,False,46.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_win,ge,0.2655132009803008,47,False,False,823,-4.140148450000996,349,159,315,12,0,8,8,17,0,237,-0.35739035714321576,105,57,75,3,0,3,3,3,0,False,45.75
lock_a0.50_f0.02,lock,0.5,0.02,1,quality,le,0.7296018613408477,40,False,False,823,-0.8304165028574271,342,163,318,8,1,9,6,11,1,237,-1.174593395714711,104,57,76,2,0,4,4,5,1,False,45.75
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_win,le,0.2792262732483457,52,False,False,823,-3.0221174061793112,354,161,308,18,1,9,9,13,2,237,-2.5463240824653504,107,59,71,7,0,1,1,3,0,False,45.75
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_strategy_win,ge,0.30622738525995047,64,False,False,823,-13.761593500000835,345,166,312,13,2,7,5,28,2,237,-4.410128357141032,102,58,77,0,1,6,5,7,2,False,45.75
lock_a0.50_f0.10,lock,0.5,0.1,1,rank_score,ge,0.4137125336302984,74,False,False,823,-14.059053410714373,351,164,308,18,1,8,7,33,3,237,-4.46265081428404,102,59,76,1,1,5,4,7,2,False,45.75
close_a0.50_r0.15_1b,close,0.5,0.15,1,rank_score,le,0.5285471018002386,34,False,True,823,-2.2108897557144966,344,160,319,8,0,7,7,10,0,237,0.36377821428603063,106,57,74,4,0,3,3,2,0,False,45.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_score,ge,-0.08565533530457692,40,False,True,823,-2.4967341642867673,347,160,316,11,0,7,7,13,0,237,0.15260964285677503,105,57,75,3,0,3,3,2,0,False,45.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,stability,le,0.2566054712996296,35,False,True,823,-0.6183553628571706,347,160,316,11,0,7,7,8,0,237,0.5289491428575298,107,58,72,6,0,2,2,1,0,False,45.25
close_a0.50_r0.20_1b,close,0.5,0.2,1,rank_score,le,0.47499746846600327,38,False,True,823,-0.9095337557143306,348,160,315,12,0,7,7,10,0,237,0.5289491428575298,107,58,72,6,0,2,2,1,0,False,45.25
lock_a0.50_f0.02,lock,0.5,0.02,1,trailing_giveback,le,0.8576054056457244,56,False,False,823,-6.927997964213828,346,166,311,12,4,12,8,18,3,237,-2.670482135712949,104,59,74,3,1,3,3,3,1,False,45.25
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_score,ge,0.017944480852766842,70,False,False,823,-14.648312364286209,346,167,310,15,2,6,5,33,3,237,-4.094081071426844,102,58,77,0,1,6,5,7,2,False,45.25
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_asset_strategy_mean_r,le,0.1569651527438252,49,False,False,823,-1.5589313330900447,351,159,313,13,1,14,10,14,1,237,-0.45745585178578174,104,58,75,3,0,2,2,2,0,False,45.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_score,le,-0.019076476753512116,50,False,False,823,-0.27600001344707537,354,158,311,15,1,14,11,12,1,237,-0.7645727982145701,105,59,73,5,0,1,1,2,0,False,45.0
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_strategy_win,le,0.27726995734308346,50,False,False,823,-3.026198174091758,353,161,309,18,0,7,7,11,1,237,-2.4306924159290224,109,59,69,9,0,1,1,4,0,False,45.0
lock_a0.50_f0.10,lock,0.5,0.1,1,quality,ge,0.7747002262330679,67,False,False,823,-9.710922453106448,353,164,306,18,3,10,9,26,3,237,-3.116739675319634,105,60,72,5,1,2,2,2,1,False,45.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_score,ge,0.017944480852766842,62,False,False,823,-13.986212039285064,343,167,313,12,2,6,5,29,3,237,-3.76305517857026,102,58,77,0,1,6,5,6,2,False,45.0
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_win,ge,0.3073463268365817,66,False,False,823,-8.81388745000046,347,167,309,17,1,5,3,28,2,237,-4.602929999998269,102,58,77,0,1,6,5,8,2,False,45.0
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_win,ge,0.30622738525995047,80,False,False,823,-16.64819872857221,350,166,307,18,2,7,5,38,2,237,-4.602929999998269,102,58,77,0,1,6,5,8,2,False,45.0
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_strategy_mean_r,ge,0.10973021099308534,75,False,False,823,-11.865401281243615,360,162,301,23,3,12,10,26,2,237,-5.191030642855196,100,61,76,1,1,3,2,6,2,False,45.0
lock_a0.50_f0.10,lock,0.5,0.1,1,quality,le,0.7296018613408477,55,False,False,823,-4.081545053573225,347,163,313,13,1,9,6,18,1,237,-5.265743692858255,104,57,76,2,0,4,4,8,1,False,45.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_win,le,0.3182110471300351,37,False,True,823,-1.3439339342857584,348,161,314,13,0,6,6,9,0,237,0.5289491428575298,107,58,72,6,0,2,2,1,0,False,44.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_asset_strategy_win,le,0.3544731173197028,37,False,True,823,-1.3439339342857584,348,161,314,13,0,6,6,9,0,237,0.5289491428575298,107,58,72,6,0,2,2,1,0,False,44.75
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,le,0.1510826192894883,38,False,True,823,-3.7065578985723713,345,160,318,9,0,7,7,12,0,237,0.3544210714289111,106,57,74,4,0,3,3,3,0,False,44.75
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_asset_strategy_mean_r,le,0.41417781315300256,30,False,True,823,-1.502660720000329,345,160,318,9,0,7,7,6,0,237,0.08042107142862776,104,57,76,2,0,3,3,3,0,False,44.75
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_expected_r,le,0.07339858947124882,41,False,True,823,-0.766603099161564,350,159,314,12,1,12,10,11,1,237,0.041753357142796155,103,58,76,2,0,2,2,1,0,False,44.75
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_strategy_win,ge,0.3073463268365817,52,False,False,823,-6.775087812857668,342,167,314,12,1,5,3,20,2,237,-4.410128357141032,102,58,77,0,1,6,5,7,2,False,44.75
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_win,ge,0.3073463268365817,80,False,False,823,-11.020144758570842,350,167,306,20,1,5,3,33,2,237,-6.3285460714262936,102,58,77,0,1,6,5,9,2,False,44.75
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_score,le,0.18421042163583867,28,False,True,823,-1.705846434285837,344,160,319,8,0,7,7,6,0,237,0.1047782142858189,104,57,76,2,0,3,3,2,0,False,44.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_score,le,0.22156966219986063,31,False,True,823,-3.630003577143607,345,160,318,9,0,7,7,8,0,237,0.1047782142858189,104,57,76,2,0,3,3,2,0,False,44.5
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_score,le,-0.05612360587640852,55,False,False,823,-2.327868621056179,355,161,307,19,1,10,8,15,1,237,-0.12820071771457353,107,59,71,7,0,1,1,2,0,False,44.5
lock_a0.50_f0.05,lock,0.5,0.05,1,stability,le,0.14975745898888393,54,False,False,823,-0.48816259737479784,355,159,309,15,3,15,12,14,1,237,-0.5395616910715412,104,59,74,4,0,1,1,2,0,False,44.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,quality,le,0.8400000000000001,42,False,False,823,-3.580998370000684,349,158,316,11,0,9,9,14,0,237,-0.7101903571430961,103,57,77,1,0,3,3,4,0,False,44.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_mean_r,le,0.10821210379473341,41,False,False,823,-1.444596146714878,342,163,318,9,0,7,5,13,1,237,-1.927620607142439,104,56,77,1,0,4,4,2,0,False,44.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_win,le,0.27726995734308346,54,False,False,823,-2.6900363802178884,354,161,308,19,0,7,7,14,1,237,-1.9627617867158293,109,59,69,9,0,1,1,4,0,False,44.5
lock_a0.50_f0.02,lock,0.5,0.02,1,stability,ge,0.19671842966445863,53,False,False,823,-11.80392982428661,340,166,317,9,1,6,5,24,3,237,-2.9602170142838915,102,58,77,0,1,6,5,6,2,False,44.5
lock_a0.50_f0.05,lock,0.5,0.05,1,rank_score,ge,0.4137125336302984,65,False,False,823,-12.143998641070569,347,164,312,14,1,8,7,29,3,237,-4.129163264284346,102,59,76,1,1,5,4,6,2,False,44.5
lock_a0.50_f0.15,lock,0.5,0.15,1,expected_r,ge,0.2023301025242247,77,False,False,823,-13.242336494642593,351,166,306,20,1,5,5,33,3,237,-9.18735258035488,103,59,75,2,1,5,4,8,2,False,44.5
lock_a0.50_f0.10,lock,0.5,0.1,1,trailing_giveback,ge,0.8646121882926417,53,False,False,823,-5.8148471479647235,351,161,311,16,0,7,7,22,1,237,0.9399767818214351,102,58,77,1,0,4,3,3,1,False,44.25
