behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,hold_n,hold_delta_usd,hold_wins,hold_losses,hold_flats,hold_flat_to_profit,hold_flat_to_loss,hold_losses_improved,hold_loss_to_nonloss,hold_winners_harmed,hold_winner_to_loss,all_n,all_delta_usd,all_wins,all_losses,all_flats,all_flat_to_profit,all_flat_to_loss,all_losses_improved,all_loss_to_nonloss,all_winners_harmed,all_winner_to_loss,joint_pass,repair_score
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,le,0.311195133979944,8,True,True,823,0.10982740821429832,333,165,325,2,0,2,2,1,0,279,0.33471714285728305,120,63,96,2,0,1,1,0,0,1102,0.44454455107158136,453,228,421,4,0,3,3,1,0,True,20.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,le,0.10973021099308534,12,True,True,823,0.6819892503569516,335,165,323,4,0,2,2,3,0,279,0.09652285714291423,119,63,97,1,0,1,1,1,0,1102,0.7785121074998658,454,228,420,5,0,3,3,4,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,ge,0.8275796734142848,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7437845510715706,452,228,422,3,0,3,3,0,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,ge,0.7296018613408477,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7437845510715706,452,228,422,3,0,3,3,0,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,ge,0.76,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7437845510715706,452,228,422,3,0,3,3,0,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,le,0.1510826192894883,9,True,True,823,0.34716283678572557,333,165,325,2,0,2,2,1,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.6575228367858175,453,228,421,4,0,3,3,2,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,expected_r,le,0.28996695527258154,9,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.33471714285728305,120,63,96,2,0,1,1,0,0,1102,0.6512692653573129,453,228,421,4,0,3,3,2,0,True,19.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,rank_score,le,0.5285471018002386,9,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.33471714285728305,120,63,96,2,0,1,1,0,0,1102,0.6512692653573129,453,228,421,4,0,3,3,2,0,True,19.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_win,le,0.2655132009803008,10,True,True,823,0.692914837142788,335,165,323,4,0,2,2,0,0,279,0.5713120000003556,121,64,94,4,0,0,0,0,0,1102,1.2642268371431435,456,229,417,8,0,2,2,0,0,True,19.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,le,0.10821210379473341,11,True,True,823,0.7548292503569777,334,165,324,3,0,2,2,3,0,279,0.10652285714281987,119,63,97,1,0,1,1,0,0,1102,0.8613521074997975,453,228,421,4,0,3,3,3,0,True,19.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,expected_r,le,0.2023301025242247,7,True,True,823,0.39421669392860126,333,165,325,2,0,2,2,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.713173836785875,452,228,422,3,0,3,3,1,0,True,19.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_expected_r,le,0.21481947009822153,10,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.6269121225001217,453,228,421,4,0,3,3,3,0,True,19.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_asset_strategy_win,le,0.3265411458233644,5,True,True,823,0.03437690000004659,331,166,326,1,0,1,1,0,0,279,0.4090771428572982,120,62,97,1,0,2,2,0,0,1102,0.4434540428573448,451,228,423,2,0,3,3,0,0,True,18.5
close_a0.50_r0.05_1b,close,0.5,0.05,1,trailing_win_rate,le,0.32545931758530183,5,True,True,823,0.03437690000004659,331,166,326,1,0,1,1,0,0,279,0.4090771428572982,120,62,97,1,0,2,2,0,0,1102,0.4434540428573448,451,228,423,2,0,3,3,0,0,True,18.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_strategy_win,le,0.30622738525995047,9,True,True,823,0.7670674082142146,336,165,322,5,0,2,2,0,0,279,0.23976000000028308,119,64,96,2,0,0,0,0,0,1102,1.0068274082144977,455,229,418,7,0,2,2,0,0,True,18.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_expected_r,ge,0.055337280360104116,6,True,True,823,0.6835678571428552,332,165,326,1,0,2,2,0,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.9659278571428133,451,228,423,2,0,3,3,1,0,True,18.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,le,0.8576054056457244,9,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.601263285714377,452,228,422,3,0,3,3,3,0,True,18.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,le,0.8646121882926417,9,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.601263285714377,452,228,422,3,0,3,3,3,0,True,18.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,le,0.874697740561679,9,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.601263285714377,452,228,422,3,0,3,3,3,0,True,18.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,ge,-0.08565533530457692,7,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.888263285714242,451,228,423,2,0,3,3,2,0,True,17.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,ge,0.28721174004192873,7,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.888263285714242,451,228,423,2,0,3,3,2,0,True,17.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_strategy_mean_r,le,0.10821210379473341,7,True,True,823,0.8031526432142191,332,165,326,1,0,2,2,1,0,279,0.0815228571428426,119,63,97,1,0,1,1,1,0,1102,0.8846755003570617,451,228,423,2,0,3,3,2,0,True,17.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_win,le,0.2774425059218657,10,True,True,823,0.31771483714295023,336,165,322,5,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.36147483714309325,455,229,418,7,0,2,2,1,0,True,17.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,ge,0.11197295753630912,5,True,True,823,0.32056785714282743,331,165,327,0,0,2,2,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.6395250000001012,450,228,424,1,0,3,3,1,0,True,17.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.2655132009803008,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.5732632857142433,451,228,423,2,0,3,3,3,0,True,17.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.2711849864472477,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.5732632857142433,451,228,423,2,0,3,3,3,0,True,17.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,ge,0.272264631043257,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.2823599999999582,119,63,97,1,0,1,1,1,0,1102,0.5732632857142433,451,228,423,2,0,3,3,3,0,True,17.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,ge,-0.05612360587640852,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.2774425059218657,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.28630674256749367,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.2910004813364106,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.30492914979757085,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,ge,0.30716723549488056,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8725032857142326,450,228,424,1,0,3,3,2,0,True,16.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,le,0.10821210379473341,9,True,True,823,0.5239892503568521,332,165,326,1,0,2,2,3,0,279,0.09652285714291423,119,63,97,1,0,1,1,1,0,1102,0.6205121074997663,451,228,423,2,0,3,3,4,0,True,16.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,trailing_win_rate,le,0.28721174004192873,9,True,True,823,0.31771483714295023,336,165,322,5,0,2,2,1,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.34571483714308393,454,229,419,6,0,2,2,1,0,True,16.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_win,le,0.2655132009803008,7,True,True,823,0.4627148371428583,333,165,325,2,0,2,2,0,0,279,0.2690000000003608,120,64,95,3,0,0,0,0,0,1102,0.731714837143219,453,229,420,5,0,2,2,0,0,True,16.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,trailing_win_rate,le,0.272264631043257,7,True,True,823,0.5727148371429288,335,165,323,4,0,2,2,0,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.6007148371430625,453,229,420,5,0,2,2,0,0,True,16.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.2739559235358578,7,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.557503285714234,450,228,424,1,0,3,3,3,0,True,16.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.27726995734308346,7,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.557503285714234,450,228,424,1,0,3,3,3,0,True,16.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.29776452395286457,5,True,True,823,0.5579032857142546,331,165,327,0,0,2,2,1,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.8245032857142035,449,228,425,0,0,3,3,2,0,True,15.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,trailing_giveback,ge,0.8420790231420375,8,True,True,823,0.49330740821427044,335,165,323,4,0,2,2,1,0,279,0.22400000000027376,118,64,97,1,0,0,0,0,0,1102,0.7173074082145443,453,229,420,5,0,2,2,1,0,True,15.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,expected_r,ge,0.07848740026365177,12,True,True,823,0.020164714285747648,334,166,323,4,0,1,1,3,0,279,0.5213600000003036,120,63,96,2,0,1,1,1,0,1102,0.5415247142860513,454,229,419,6,0,2,2,4,0,True,15.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.2792262732483457,6,True,True,823,0.242903285714256,331,165,327,0,0,2,2,2,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.5095032857142049,449,228,425,0,0,3,3,3,0,True,15.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.30622738525995047,6,True,True,823,0.242903285714256,331,165,327,0,0,2,2,2,0,279,0.2665999999999489,118,63,98,0,0,1,1,1,0,1102,0.5095032857142049,449,228,425,0,0,3,3,3,0,True,15.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,le,0.30622738525995047,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4685874082144399,452,229,421,4,0,2,2,0,0,True,15.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,le,0.3073463268365817,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4685874082144399,452,229,421,4,0,2,2,0,0,True,15.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_strategy_win,le,0.30622738525995047,6,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4685874082144399,452,229,421,4,0,2,2,0,0,True,15.0
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_asset_strategy_mean_r,ge,0.0818494506114442,12,True,True,823,0.14016471428564561,335,166,322,5,0,1,1,3,0,279,0.2973600000000298,119,63,97,1,0,1,1,1,0,1102,0.43752471428567546,454,229,419,6,0,2,2,4,0,True,15.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,rank_score,ge,0.3572763578368383,10,True,True,823,0.14058161428574234,333,166,324,3,0,1,1,2,0,279,0.3253600000001635,120,63,96,2,0,1,1,1,0,1102,0.46594161428590586,453,229,420,5,0,2,2,3,0,True,14.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,trailing_giveback,ge,0.8420790231420375,7,True,True,823,0.4128274082143182,334,165,324,3,0,2,2,1,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.4408274082144519,452,229,421,4,0,2,2,1,0,True,14.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,le,0.017944480852766842,7,True,True,823,0.39421669392860126,333,165,325,2,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4379766939287443,452,229,421,4,0,2,2,1,0,True,14.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,stability,le,0.19671842966445863,7,True,True,823,0.39421669392860126,333,165,325,2,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4379766939287443,452,229,421,4,0,2,2,1,0,True,14.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,rank_score,le,0.4137125336302984,7,True,True,823,0.39421669392860126,333,165,325,2,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4379766939287443,452,229,421,4,0,2,2,1,0,True,14.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,rank_score,le,0.44349626195741826,7,True,True,823,0.39421669392860126,333,165,325,2,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.4379766939287443,452,229,421,4,0,2,2,1,0,True,14.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_expected_r,ge,0.07339858947124882,10,True,True,823,0.09782928571431901,334,166,323,4,0,1,1,2,0,279,0.2973600000000298,119,63,97,1,0,1,1,1,0,1102,0.39518928571434886,453,229,420,5,0,2,2,3,0,True,14.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_asset_strategy_mean_r,ge,0.11457466774677837,10,True,True,823,0.09782928571431901,334,166,323,4,0,1,1,2,0,279,0.2973600000000298,119,63,97,1,0,1,1,1,0,1102,0.39518928571434886,453,229,420,5,0,2,2,3,0,True,14.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_asset_strategy_mean_r,ge,0.1569651527438252,10,True,True,823,0.09782928571431901,334,166,323,4,0,1,1,2,0,279,0.2973600000000298,119,63,97,1,0,1,1,1,0,1102,0.39518928571434886,453,229,420,5,0,2,2,3,0,True,14.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,trailing_giveback,ge,0.8494403079273415,5,True,True,823,0.5053074082142491,334,165,324,3,0,2,2,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.5053074082142492,451,229,422,3,0,2,2,0,0,True,14.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_win,le,0.2655132009803008,5,True,True,823,0.4627148371428583,333,165,325,2,0,2,2,0,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.490714837142992,451,229,422,3,0,2,2,0,0,True,14.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_asset_strategy_win,le,0.2711849864472477,5,True,True,823,0.4627148371428583,333,165,325,2,0,2,2,0,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.490714837142992,451,229,422,3,0,2,2,0,0,True,14.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,le,0.14673061446425303,8,True,True,823,0.17157355107146402,332,166,325,2,0,1,1,1,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.4819335510715559,452,229,421,4,0,2,2,2,0,True,14.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,rank_score,ge,0.3572763578368383,8,True,True,823,0.15258161428572103,332,166,325,2,0,1,1,1,0,279,0.3103600000000919,120,63,96,2,0,1,1,1,0,1102,0.46294161428581293,452,229,421,4,0,2,2,2,0,True,14.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,ge,0.8420790231420375,5,True,True,823,0.4248274082142969,333,165,325,2,0,2,2,0,0,279,0.028000000000133692,118,64,97,1,0,0,0,0,0,1102,0.45282740821443057,451,229,422,3,0,2,2,0,0,True,14.0
close_a0.50_r0.20_2b,close,0.5,0.2,2,quality,ge,0.7995731733677752,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,279,0.5149571428574138,119,63,97,1,0,1,1,0,0,1102,0.6852033285716983,451,229,422,3,0,2,2,1,0,True,13.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,quality,ge,0.7747002262330679,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.48920332857155835,451,229,422,3,0,2,2,1,0,True,13.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,quality,ge,0.7995731733677752,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.48920332857155835,451,229,422,3,0,2,2,1,0,True,13.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,expected_r,ge,0.07848740026365177,9,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,279,0.3253600000001635,120,63,96,2,0,1,1,1,0,1102,0.4592847142859041,452,229,421,4,0,2,2,3,0,True,13.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,le,-0.019076476753512116,6,True,True,823,0.34621669392857213,332,165,326,1,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.38997669392871515,451,229,422,3,0,2,2,1,0,True,13.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,stability,le,0.14975745898888393,6,True,True,823,0.34621669392857213,332,165,326,1,0,2,2,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,0.38997669392871515,451,229,422,3,0,2,2,1,0,True,13.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_expected_r,le,0.11973611964320728,9,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.01940285714295185,119,64,96,2,0,0,0,1,0,1102,0.3359549796429817,452,229,421,4,0,2,2,3,0,True,13.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_expected_r,le,0.1395124803801714,9,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.01940285714295185,119,64,96,2,0,0,0,1,0,1102,0.3359549796429817,452,229,421,4,0,2,2,3,0,True,13.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_mean_r,le,0.23053020459079532,9,True,True,823,0.3165521225000299,333,165,325,2,0,2,2,2,0,279,0.01940285714295185,119,64,96,2,0,0,0,1,0,1102,0.3359549796429817,452,229,421,4,0,2,2,3,0,True,13.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,le,0.10558505613350275,8,True,True,823,0.7959885357142599,332,166,325,2,0,1,1,2,0,279,0.10652285714281987,119,63,97,1,0,1,1,0,0,1102,0.9025113928570798,451,229,422,3,0,2,2,2,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_score,le,0.07922181291414032,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_win,le,0.34629591770185414,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_win,le,0.3761738273374446,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10558505613350275,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10821210379473341,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10973021099308534,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.11093802037669297,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.40072083424055294,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.459540486044784,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,expected_r,le,0.2023301025242247,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.4057971014492754,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.4868421052631579,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,stability,le,0.2566054712996296,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,stability,le,0.33721788339599695,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.7163555457730956,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,rank_score,le,0.47499746846600327,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.7855926142858399,450,229,423,2,0,2,2,0,0,True,13.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_strategy_win,le,0.30622738525995047,4,True,True,823,0.4168569000000051,331,166,326,1,0,1,1,0,0,279,0.11812000000015814,119,63,97,1,0,1,1,0,0,1102,0.5349769000001632,450,229,423,2,0,2,2,0,0,True,13.0
