target,rule_type,field1,dir1,threshold1,quantile1,field2,dir2,threshold2,quantile2,disc_excluded,disc_excluded_pct,disc_target_removed,disc_wins_removed,disc_losses_removed,disc_flats_removed,disc_selection_frozen_delta_usd,disc_winner_pnl_removed,disc_loss_pnl_removed,disc_target_precision,valid_excluded,valid_excluded_pct,valid_target_removed,valid_wins_removed,valid_losses_removed,valid_flats_removed,valid_selection_frozen_delta_usd,valid_winner_pnl_removed,valid_loss_pnl_removed,valid_target_precision,discovery_pass,repair_score
severe_mae_loss,1D,stability,le,0.2566054712996296,0.6,,,,,494,0.6002430133657352,29,169,107,218,-68.1682663437906,122.7491725420032,-54.5809061982126,0.058704453441295545,147,0.620253164556962,9,53,40,54,-52.88421756914606,78.02479441200475,-25.140576842858703,0.061224489795918366,False,-1119.25
severe_mae_loss,1D,trailing_giveback,le,0.8576054056457244,0.5,,,,,412,0.5006075334143378,20,149,94,169,-40.60154408857212,87.95215923857131,-47.35061514999921,0.04854368932038835,137,0.5780590717299579,11,64,34,39,-82.78328215607723,102.34280169179355,-19.559519535716316,0.08029197080291971,False,-1119.25
barely_developed_loss,1D,reliability_win,ge,0.29776452395286457,0.5,,,,,412,0.5006075334143378,41,198,80,134,-79.10375403500194,113.1599279135726,-34.05617387857069,0.09951456310679611,110,0.4641350210970464,17,53,32,25,-46.15840881321601,62.86727274178781,-16.708863928571795,0.15454545454545454,False,-1121.5
severe_mae_loss,1D,reliability_strategy_mean_r,le,0.11093802037669297,0.5,,,,,447,0.543134872417983,35,180,101,166,-79.60932789307611,128.9547132555742,-49.3453853624981,0.07829977628635347,117,0.4936708860759494,10,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.08547008547008547,False,-1128.0
barely_developed_loss,1D,reliability_strategy_win,le,0.3073463268365817,0.6,,,,,530,0.6439854191980559,42,191,101,238,-89.87813839379093,142.19706380628935,-52.31892541249844,0.07924528301886792,137,0.5780590717299579,15,52,34,51,-74.51740647843447,96.72044796415028,-22.20304148571582,0.10948905109489052,False,-1130.75
severe_mae_loss,1D,decision_hour,le,18.0,0.6,,,,,509,0.6184690157958688,18,178,85,246,-69.5025287245023,114.34680406557362,-44.84427534107134,0.03536345776031434,136,0.5738396624472574,8,45,30,61,-32.48961255342773,51.363811467713916,-18.87419891428618,0.058823529411764705,False,-1131.25
barely_developed_loss,1D,rank_score,ge,0.44349626195741826,0.5,,,,,412,0.5006075334143378,38,196,78,138,-88.69233629928787,125.03111089214414,-36.338774592856275,0.09223300970873786,107,0.45147679324894513,13,52,25,30,-70.26996948000416,84.84153376571933,-14.571564285715183,0.12149532710280374,False,-1137.75
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.3265411458233644,0.5,,,,,414,0.503037667071689,41,202,78,134,-84.66830803143121,118.42730405285869,-33.75899602142748,0.09903381642512077,106,0.4472573839662447,16,53,29,24,-48.01425795607306,62.81441759893052,-14.80015964285745,0.1509433962264151,False,-1143.0
severe_mae_loss,1D,trailing_giveback,ge,0.8494403079273415,0.4,,,,,497,0.6038882138517618,34,204,91,202,-94.36369190093461,138.39300462771834,-44.02931272678376,0.06841046277665996,115,0.48523206751054854,7,40,28,47,-21.470311192713588,37.214941714142014,-15.744630521428427,0.06086956521739131,False,-1145.0
barely_developed_loss,1D,stability,ge,0.19671842966445863,0.5,,,,,415,0.5042527339003645,38,194,73,148,-80.35362549214501,112.92357079928681,-32.569945307141786,0.09156626506024096,113,0.4767932489451477,14,55,29,29,-53.21313536678774,68.79534429535944,-15.582208928571701,0.12389380530973451,False,-1150.0
severe_mae_loss,1D,reliability_strategy_mean_r,ge,0.10973021099308534,0.4,,,,,498,0.6051032806804374,20,187,85,226,-77.7302698387195,121.92746997229074,-44.197200133571265,0.040160642570281124,120,0.5063291139240507,8,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.06666666666666667,False,-1154.5
barely_developed_loss,1D,trailing_win_rate,ge,0.32545931758530183,0.5,,,,,412,0.5006075334143378,41,196,80,136,-74.18516040285873,108.0234489242867,-33.838288521427955,0.09951456310679611,112,0.47257383966244726,16,58,29,25,-54.89079167035921,69.69095131321666,-14.80015964285745,0.14285714285714285,False,-1160.0
severe_mae_loss,1D,reliability_expected_r,le,0.1395124803801714,0.6,,,,,495,0.6014580801944107,33,163,114,218,-59.940199053789854,117.84541863057417,-57.90521957678431,0.06666666666666667,149,0.6286919831223629,7,62,33,54,-59.97974427736038,80.65155254879049,-20.67180827143012,0.04697986577181208,False,-1168.0
barely_developed_loss,1D,expected_r,ge,0.2023301025242247,0.5,,,,,415,0.5042527339003645,35,198,73,144,-90.95803024643199,124.30589699643048,-33.3478667499985,0.08433734939759036,127,0.5358649789029536,19,58,33,36,-53.67072285714656,73.48790207143385,-19.817179214287297,0.14960629921259844,False,-1172.5
severe_mae_loss,1D,reliability_strategy_mean_r,le,0.11197295753630912,0.6,,,,,504,0.6123936816524909,41,193,118,193,-76.57232862521906,134.41607927343128,-57.843750648212236,0.08134920634920635,117,0.4936708860759494,10,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.08547008547008547,False,-1176.25
barely_developed_loss,1D,quality,ge,0.76,0.4,,,,,501,0.6087484811664642,39,192,88,221,-92.25051822593035,138.1901478670007,-45.93962964107037,0.07784431137724551,142,0.5991561181434599,12,55,29,58,-75.10856612128904,95.78560653557608,-20.677040414287028,0.08450704225352113,False,-1179.75
barely_developed_loss,1D,reliability_win,le,0.34629591770185414,0.7,,,,,576,0.6998784933171325,52,197,118,261,-86.64715777593366,150.73449297414632,-64.08733519821267,0.09027777777777778,165,0.6962025316455697,18,59,42,64,-59.60137319628865,86.55808753914755,-26.9567143428589,0.10909090909090909,False,-1181.25
barely_developed_loss,1D,reliability_score,ge,0.017944480852766842,0.5,,,,,415,0.5042527339003645,38,201,77,137,-84.19059971357322,116.40920523500121,-32.218605521428,0.09156626506024096,114,0.4810126582278481,16,57,32,25,-70.93777509893215,86.6595775989324,-15.721802500000255,0.14035087719298245,False,-1182.25
severe_mae_loss,1D,expected_r,le,0.28996695527258154,0.6,,,,,497,0.6038882138517618,27,172,105,220,-66.77397888236182,120.12768245914626,-53.353703576784454,0.05432595573440644,153,0.6455696202531646,9,59,40,54,-59.294844634503406,84.43542147736213,-25.140576842858703,0.058823529411764705,False,-1187.5
barely_developed_loss,1D,reliability_asset_strategy_win,le,0.40072083424055294,0.7,,,,,578,0.7023086269744836,52,200,118,260,-85.71418074736262,150.05310965986106,-64.33892891249842,0.08996539792387544,166,0.70042194092827,19,59,43,64,-59.19601748200266,87.4004818248618,-28.204464342859158,0.1144578313253012,False,-1188.0
barely_developed_loss,1D,decision_hour,ge,15.0,0.5,,,,,413,0.5018226002430134,44,192,93,128,-82.21497918071758,123.70546638785822,-41.49048720714064,0.10653753026634383,135,0.569620253164557,20,67,37,31,-78.7935596167915,98.19083065250753,-19.397271035716006,0.14814814814814814,False,-1189.0
severe_mae_loss,1D,reliability_asset_strategy_mean_r,le,0.23053020459079532,0.6,,,,,496,0.6026731470230863,31,167,112,217,-62.806207025218576,120.05479795914586,-57.24859093392729,0.0625,149,0.6286919831223629,7,62,33,54,-59.97974427736038,80.65155254879049,-20.67180827143012,0.04697986577181208,False,-1190.25
severe_mae_loss,1D,reliability_strategy_win,le,0.3073463268365817,0.6,,,,,530,0.6439854191980559,30,191,101,238,-89.87813839379093,142.19706380628935,-52.31892541249844,0.05660377358490566,137,0.5780590717299579,11,52,34,51,-74.51740647843447,96.72044796415028,-22.20304148571582,0.08029197080291971,False,-1190.75
severe_mae_loss,1D,rank_score,ge,0.44349626195741826,0.5,,,,,412,0.5006075334143378,26,196,78,138,-88.69233629928787,125.03111089214414,-36.338774592856275,0.06310679611650485,107,0.45147679324894513,10,52,25,30,-70.26996948000416,84.84153376571933,-14.571564285715183,0.09345794392523364,False,-1191.75
barely_developed_loss,1D,reliability_expected_r,ge,0.11973611964320728,0.5,,,,,412,0.5006075334143378,36,194,72,146,-96.8285652535728,129.52328375357183,-32.69471849999905,0.08737864077669903,123,0.5189873417721519,15,60,32,31,-76.48447476786276,94.02349905357707,-17.53902428571432,0.12195121951219512,False,-1191.75
barely_developed_loss,1D,reliability_strategy_win,ge,0.2792262732483457,0.4,,,,,494,0.6002430133657352,46,217,101,176,-67.63975613143015,112.2854843742866,-44.645728242856435,0.0931174089068826,105,0.4430379746835443,14,50,27,28,-28.86718387035662,41.41846958464262,-12.551285714286006,0.13333333333333333,False,-1195.75
severe_mae_loss,1D,reliability_strategy_win,ge,0.30622738525995047,0.5,,,,,414,0.503037667071689,22,200,80,134,-69.8074274564303,103.74606640642976,-33.93863894999947,0.05314009661835749,100,0.4219409282700422,7,47,26,27,-25.281346156070626,37.757511870356616,-12.476165714285981,0.07,False,-1196.5
severe_mae_loss,1D,reliability_win,ge,0.29776452395286457,0.5,,,,,412,0.5006075334143378,26,198,80,134,-79.10375403500194,113.1599279135726,-34.05617387857069,0.06310679611650485,110,0.4641350210970464,12,53,32,25,-46.15840881321601,62.86727274178781,-16.708863928571795,0.10909090909090909,False,-1196.5
severe_mae_loss,1D,rank_score,le,0.47499746846600327,0.6,,,,,494,0.6002430133657352,28,168,109,217,-63.87093409664678,120.37074360200266,-56.49980950535586,0.05668016194331984,155,0.6540084388185654,8,62,40,53,-60.031882848789074,85.09395576307634,-25.06207291428728,0.05161290322580645,False,-1198.25
severe_mae_loss,1D,stability,ge,0.19671842966445863,0.5,,,,,415,0.5042527339003645,26,194,73,148,-80.35362549214501,112.92357079928681,-32.569945307141786,0.06265060240963856,113,0.4767932489451477,11,55,29,29,-53.21313536678774,68.79534429535944,-15.582208928571701,0.09734513274336283,False,-1204.0
severe_mae_loss,1D,quality,le,0.7995731733677752,0.6,,,,,494,0.6002430133657352,33,189,111,194,-56.61883790521823,109.4778037605748,-52.85896585535658,0.06680161943319839,142,0.5991561181434599,11,57,44,41,-31.660282298930674,53.704818013216865,-22.04453571428619,0.07746478873239436,False,-1206.0
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.3265411458233644,0.5,,,,,414,0.503037667071689,26,202,78,134,-84.66830803143121,118.42730405285869,-33.75899602142748,0.06280193236714976,106,0.4472573839662447,11,53,29,24,-48.01425795607306,62.81441759893052,-14.80015964285745,0.10377358490566038,False,-1218.0
barely_developed_loss,1D,trailing_giveback,ge,0.8420790231420375,0.3,,,,,579,0.7035236938031592,52,233,108,238,-106.27849042950683,158.25430430629015,-51.97581387678334,0.08981001727115717,135,0.569620253164557,18,47,36,52,-23.743282549856488,45.38113735700007,-21.637854807143583,0.13333333333333333,False,-1222.5
barely_developed_loss,1D,trailing_win_rate,le,0.4057971014492754,0.7,,,,,594,0.7217496962332929,52,210,120,264,-96.23068274736279,160.47939251700424,-64.24870976964147,0.08754208754208755,166,0.70042194092827,19,58,43,65,-58.76299391057397,86.96745825343312,-28.204464342859158,0.1144578313253012,False,-1224.0
severe_mae_loss,1D,trailing_win_rate,ge,0.32545931758530183,0.5,,,,,412,0.5006075334143378,28,196,80,136,-74.18516040285873,108.0234489242867,-33.838288521427955,0.06796116504854369,112,0.47257383966244726,11,58,29,25,-54.89079167035921,69.69095131321666,-14.80015964285745,0.09821428571428571,False,-1229.0
barely_developed_loss,1D,trailing_giveback,le,0.8646121882926417,0.6,,,,,494,0.6002430133657352,47,184,112,198,-57.49570412000335,114.94693437714585,-57.45123025714251,0.0951417004048583,163,0.6877637130801688,19,73,39,51,-89.57941967393288,112.31781967393528,-22.738400000002404,0.1165644171779141,False,-1229.25
severe_mae_loss,1D,reliability_score,ge,0.017944480852766842,0.5,,,,,415,0.5042527339003645,30,201,77,137,-84.19059971357322,116.40920523500121,-32.218605521428,0.07228915662650602,114,0.4810126582278481,11,57,32,25,-70.93777509893215,86.6595775989324,-15.721802500000255,0.09649122807017543,False,-1236.25
barely_developed_loss,1D,decision_hour,le,20.0,0.7,,,,,615,0.74726609963548,48,212,112,291,-83.89849205450443,141.4051543241469,-57.50666226964247,0.07804878048780488,165,0.6962025316455697,17,55,40,70,-39.51529720592864,64.62823297735902,-25.112935771430397,0.10303030303030303,False,-1237.0
severe_mae_loss,1D,reliability_expected_r,ge,0.11973611964320728,0.5,,,,,412,0.5006075334143378,26,194,72,146,-96.8285652535728,129.52328375357183,-32.69471849999905,0.06310679611650485,123,0.5189873417721519,12,60,32,31,-76.48447476786276,94.02349905357707,-17.53902428571432,0.0975609756097561,False,-1239.75
barely_developed_loss,1D,reliability_score,le,0.18421042163583867,0.7,,,,,576,0.6998784933171325,47,203,120,253,-82.83147221879096,144.69532348843205,-61.86385126964112,0.08159722222222222,173,0.729957805907173,21,64,46,63,-64.1794010830737,93.42617614021859,-29.24677505714488,0.12138728323699421,False,-1244.25
severe_mae_loss,1D,expected_r,ge,0.2023301025242247,0.5,,,,,415,0.5042527339003645,25,198,73,144,-90.95803024643199,124.30589699643048,-33.3478667499985,0.060240963855421686,127,0.5358649789029536,12,58,33,36,-53.67072285714656,73.48790207143385,-19.817179214287297,0.09448818897637795,False,-1244.5
severe_mae_loss,1D,quality,ge,0.76,0.4,,,,,501,0.6087484811664642,20,192,88,221,-92.25051822593035,138.1901478670007,-45.93962964107037,0.03992015968063872,142,0.5991561181434599,9,55,29,58,-75.10856612128904,95.78560653557608,-20.677040414287028,0.06338028169014084,False,-1254.75
barely_developed_loss,1D,reliability_strategy_win,le,0.3100295778435063,0.7,,,,,599,0.7278250303766707,50,215,116,268,-93.62139077950495,153.70168097771727,-60.08029019821233,0.08347245409015025,162,0.6835443037974683,19,59,44,59,-79.64523485343429,106.86598919629354,-27.22075434285923,0.11728395061728394,False,-1258.25
barely_developed_loss,1D,stability,le,0.33721788339599695,0.7,,,,,577,0.701093560145808,52,204,128,245,-80.11059939307664,146.57750818414692,-66.46690879107028,0.09012131715771231,179,0.7552742616033755,23,70,47,62,-63.49803909878821,93.03214987021897,-29.53411077143077,0.12849162011173185,False,-1271.0
severe_mae_loss,1D,decision_hour,ge,15.0,0.5,,,,,413,0.5018226002430134,33,192,93,128,-82.21497918071758,123.70546638785822,-41.49048720714064,0.07990314769975787,135,0.569620253164557,11,67,37,31,-78.7935596167915,98.19083065250753,-19.397271035716006,0.08148148148148149,False,-1276.0
severe_mae_loss,1D,reliability_strategy_win,ge,0.2792262732483457,0.4,,,,,494,0.6002430133657352,29,217,101,176,-67.63975613143015,112.2854843742866,-44.645728242856435,0.058704453441295545,105,0.4430379746835443,7,50,27,28,-28.86718387035662,41.41846958464262,-12.551285714286006,0.06666666666666667,False,-1288.75
severe_mae_loss,1D,reliability_win,le,0.34629591770185414,0.7,,,,,576,0.6998784933171325,30,197,118,261,-86.64715777593366,150.73449297414632,-64.08733519821267,0.052083333333333336,165,0.6962025316455697,11,59,42,64,-59.60137319628865,86.55808753914755,-26.9567143428589,0.06666666666666667,False,-1289.25
severe_mae_loss,1D,reliability_asset_strategy_win,le,0.40072083424055294,0.7,,,,,578,0.7023086269744836,30,200,118,260,-85.71418074736262,150.05310965986106,-64.33892891249842,0.05190311418685121,166,0.70042194092827,12,59,43,64,-59.19601748200266,87.4004818248618,-28.204464342859158,0.07228915662650602,False,-1296.0
barely_developed_loss,1D,quality,ge,0.7296018613408477,0.3,,,,,576,0.6998784933171325,45,222,100,254,-106.04542234378853,157.25434212771572,-51.20891978392721,0.078125,153,0.6455696202531646,15,57,33,63,-76.87530160700312,98.85992487843322,-21.984623271430085,0.09803921568627451,False,-1301.25
barely_developed_loss,1D,reliability_win,ge,0.28630674256749367,0.4,,,,,494,0.6002430133657352,48,229,99,166,-93.15027522785924,137.64910132071535,-44.498826092856106,0.09716599190283401,131,0.5527426160337553,18,61,37,33,-74.72015308107522,92.89014704536126,-18.16999396428605,0.13740458015267176,False,-1308.25
barely_developed_loss,1D,reliability_expected_r,le,0.21481947009822153,0.7,,,,,576,0.6998784933171325,49,210,124,242,-79.89328653236146,140.83901410914592,-60.94572757678447,0.08506944444444445,176,0.7426160337552743,24,72,48,56,-64.79429981307403,92.44199629878969,-27.647696485715656,0.13636363636363635,False,-1313.0
severe_mae_loss,1D,trailing_giveback,ge,0.8420790231420375,0.3,,,,,579,0.7035236938031592,35,233,108,238,-106.27849042950683,158.25430430629015,-51.97581387678334,0.06044905008635579,135,0.569620253164557,11,47,36,52,-23.743282549856488,45.38113735700007,-21.637854807143583,0.08148148148148149,False,-1315.5
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.10821210379473341,0.3,,,,,601,0.7302551640340219,50,220,108,273,-92.83673408307692,151.95660616700454,-59.119872083927625,0.08319467554076539,175,0.7383966244725738,19,64,41,70,-65.02782051771632,92.1210123962899,-27.093191878573588,0.10857142857142857,False,-1322.0
severe_mae_loss,1D,trailing_giveback,le,0.8646121882926417,0.6,,,,,494,0.6002430133657352,28,184,112,198,-57.49570412000335,114.94693437714585,-57.45123025714251,0.05668016194331984,163,0.6877637130801688,13,73,39,51,-89.57941967393288,112.31781967393528,-22.738400000002404,0.07975460122699386,False,-1322.25
barely_developed_loss,1D,reliability_strategy_win,ge,0.27726995734308346,0.3,,,,,587,0.7132442284325637,54,249,119,219,-80.50594740214527,136.17524132357252,-55.669293921427254,0.0919931856899489,105,0.4430379746835443,14,50,27,28,-28.86718387035662,41.41846958464262,-12.551285714286006,0.13333333333333333,False,-1323.0
severe_mae_loss,1D,trailing_win_rate,le,0.4057971014492754,0.7,,,,,594,0.7217496962332929,32,210,120,264,-96.23068274736279,160.47939251700424,-64.24870976964147,0.05387205387205387,166,0.70042194092827,12,58,43,65,-58.76299391057397,86.96745825343312,-28.204464342859158,0.07228915662650602,False,-1326.0
barely_developed_loss,1D,rank_score,le,0.5285471018002386,0.7,,,,,576,0.6998784933171325,49,208,123,245,-83.46361032164818,147.04697625557566,-63.58336593392746,0.08506944444444445,180,0.759493670886076,22,73,47,60,-64.88581838450199,93.52703629878955,-28.641217914287562,0.12222222222222222,False,-1326.0
barely_developed_loss,1D,expected_r,le,0.4014021000815497,0.7,,,,,582,0.707168894289186,47,212,125,245,-83.76425539307735,146.4978534698619,-62.73359807678455,0.08075601374570447,186,0.7848101265822784,25,74,51,61,-64.6842969559311,95.43075058450435,-30.746453628573235,0.13440860215053763,False,-1341.0
barely_developed_loss,1D,reliability_asset_strategy_mean_r,le,0.3494376818480413,0.7,,,,,576,0.6998784933171325,48,212,123,241,-80.93049403593392,142.35087425557512,-61.42038021964122,0.08333333333333333,179,0.7552742616033755,25,75,48,56,-64.75201195593097,93.80895487021832,-29.056942914287344,0.13966480446927373,False,-1342.75
severe_mae_loss,1D,reliability_score,le,0.18421042163583867,0.7,,,,,576,0.6998784933171325,31,203,120,253,-82.83147221879096,144.69532348843205,-61.86385126964112,0.05381944444444445,173,0.729957805907173,12,64,46,63,-64.1794010830737,93.42617614021859,-29.24677505714488,0.06936416184971098,False,-1346.25
severe_mae_loss,1D,decision_hour,le,20.0,0.7,,,,,615,0.74726609963548,25,212,112,291,-83.89849205450443,141.4051543241469,-57.50666226964247,0.04065040650406504,165,0.6962025316455697,10,55,40,70,-39.51529720592864,64.62823297735902,-25.112935771430397,0.06060606060606061,False,-1348.0
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.30492914979757085,0.4,,,,,501,0.6087484811664642,48,234,100,167,-100.70726040643075,144.62902964214356,-43.92176923571283,0.09580838323353294,136,0.5738396624472574,20,65,39,32,-72.86833993821656,91.65486615250263,-18.786526214286074,0.14705882352941177,False,-1351.25
severe_mae_loss,1D,reliability_strategy_win,le,0.3100295778435063,0.7,,,,,599,0.7278250303766707,31,215,116,268,-93.62139077950495,153.70168097771727,-60.08029019821233,0.05175292153589316,162,0.6835443037974683,13,59,44,59,-79.64523485343429,106.86598919629354,-27.22075434285923,0.08024691358024691,False,-1351.25
barely_developed_loss,1D,reliability_strategy_win,le,0.311195133979944,0.8,,,,,668,0.8116646415552855,56,239,128,301,-103.25561138664736,170.99187051343162,-67.73625912678423,0.08383233532934131,162,0.6835443037974683,19,59,44,59,-79.64523485343429,106.86598919629354,-27.22075434285923,0.11728395061728394,False,-1353.5
barely_developed_loss,1D,rank_score,ge,0.4137125336302984,0.4,,,,,494,0.6002430133657352,45,225,94,175,-102.54192868143087,146.8852585600012,-44.34332987857033,0.09109311740890688,131,0.5527426160337553,14,66,29,36,-82.64067174179013,99.26375388464814,-16.623082142857992,0.10687022900763359,False,-1365.25
barely_developed_loss,1D,quality,le,0.8148595874560972,0.7,,,,,576,0.6998784933171325,55,236,123,217,-79.46003697093198,136.15618729057388,-56.6961503196419,0.0954861111111111,164,0.6919831223628692,23,68,49,47,-56.643459741789975,80.28332408464767,-23.639864342857692,0.1402439024390244,False,-1370.0
barely_developed_loss,1D,reliability_asset_strategy_mean_r,ge,0.1569651527438252,0.4,,,,,494,0.6002430133657352,45,223,94,177,-106.8303388142885,150.3808667428586,-43.55052792857009,0.09109311740890688,158,0.6666666666666666,21,72,40,46,-83.48555314071973,106.39379846214966,-22.90824532142996,0.13291139240506328,False,-1370.0
barely_developed_loss,1D,decision_hour,ge,12.0,0.4,,,,,529,0.6427703523693803,56,228,119,182,-87.11232993771799,142.4588708391445,-55.34654090142655,0.10586011342155009,165,0.6962025316455697,23,74,47,44,-81.89318915250539,107.28382975965015,-25.39064060714477,0.1393939393939394,False,-1371.5
severe_mae_loss,1D,stability,le,0.33721788339599695,0.7,,,,,577,0.701093560145808,35,204,128,245,-80.11059939307664,146.57750818414692,-66.46690879107028,0.060658578856152515,179,0.7552742616033755,13,70,47,62,-63.49803909878821,93.03214987021897,-29.53411077143077,0.07262569832402235,False,-1382.0
severe_mae_loss,1D,quality,ge,0.7296018613408477,0.3,,,,,576,0.6998784933171325,25,222,100,254,-106.04542234378853,157.25434212771572,-51.20891978392721,0.043402777777777776,153,0.6455696202531646,11,57,33,63,-76.87530160700312,98.85992487843322,-21.984623271430085,0.0718954248366013,False,-1385.25
severe_mae_loss,1D,reliability_win,ge,0.28630674256749367,0.4,,,,,494,0.6002430133657352,32,229,99,166,-93.15027522785924,137.64910132071535,-44.498826092856106,0.06477732793522267,131,0.5527426160337553,13,61,37,33,-74.72015308107522,92.89014704536126,-18.16999396428605,0.09923664122137404,False,-1386.25
barely_developed_loss,1D,expected_r,ge,0.161674278018405,0.4,,,,,499,0.606318347509113,46,229,95,175,-109.0228665100029,152.63166099571575,-43.608794485712856,0.09218436873747494,148,0.6244725738396625,20,71,38,39,-85.88510976179123,108.25639790464977,-22.371288142858557,0.13513513513513514,False,-1387.75
barely_developed_loss,1D,trailing_win_rate,ge,0.30716723549488056,0.4,,,,,495,0.6014580801944107,48,231,97,167,-96.59952311714468,139.19688992428667,-42.59736680714196,0.09696969696969697,145,0.6118143459915611,20,71,39,35,-68.19661704536045,88.9663864382179,-20.769769392857437,0.13793103448275862,False,-1388.0
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.10558505613350275,0.2,,,,,659,0.8007290400972054,54,239,118,302,-100.03109031164826,162.52135397414725,-62.49026366249899,0.0819423368740516,175,0.7383966244725738,19,64,41,70,-65.02782051771632,92.1210123962899,-27.093191878573588,0.10857142857142857,False,-1400.5
barely_developed_loss,1D,stability,ge,0.14975745898888393,0.4,,,,,496,0.6026731470230863,46,227,94,175,-104.89057067071747,148.689268763573,-43.79869809285556,0.09274193548387097,152,0.6413502109704642,19,73,38,41,-88.11976613464844,109.4208432775069,-21.30107714285845,0.125,False,-1402.0
barely_developed_loss,1D,reliability_expected_r,ge,0.09587491488518873,0.4,,,,,494,0.6002430133657352,46,227,94,173,-107.11186569928827,150.14544579214407,-43.03358009285581,0.0931174089068826,157,0.6624472573839663,20,74,38,45,-86.942160158577,108.36401733714973,-21.421857178572743,0.12738853503184713,False,-1404.75
barely_developed_loss,1D,reliability_score,le,0.22156966219986063,0.8,,,,,658,0.7995139732685298,53,236,132,290,-100.21644561164814,166.51781830986113,-66.30137269821302,0.08054711246200608,183,0.7721518987341772,22,69,47,67,-66.82783645593078,96.39151865593281,-29.563682200002052,0.12021857923497267,False,-1415.25
barely_developed_loss,1D,trailing_win_rate,le,0.4868421052631579,0.8,,,,,668,0.8116646415552855,55,243,128,297,-108.28171003307642,176.73123180271807,-68.44952176964165,0.08233532934131736,179,0.7552742616033755,19,64,43,72,-65.87252998200215,94.07699432486129,-28.204464342859158,0.10614525139664804,False,-1416.75
barely_developed_loss,1D,trailing_giveback,le,0.874697740561679,0.7,,,,,581,0.7059538274605103,53,225,126,230,-90.56512269857667,155.69043109857515,-65.12530839999846,0.09122203098106713,185,0.7805907172995781,22,78,45,62,-95.59293425964688,121.55185110250638,-25.958916842859526,0.11891891891891893,False,-1424.5
barely_developed_loss,1D,reliability_strategy_mean_r,le,0.14673061446425303,0.7,,,,,583,0.7083839611178615,55,224,128,231,-88.10935591093309,152.82985191628845,-64.72049600535536,0.09433962264150944,198,0.8354430379746836,27,83,56,59,-89.63205500593465,121.68329863450765,-32.05124362857298,0.13636363636363635,False,-1428.25
severe_mae_loss,1D,reliability_strategy_win,ge,0.27726995734308346,0.3,,,,,587,0.7132442284325637,32,249,119,219,-80.50594740214527,136.17524132357252,-55.669293921427254,0.054514480408858604,105,0.4430379746835443,7,50,27,28,-28.86718387035662,41.41846958464262,-12.551285714286006,0.06666666666666667,False,-1431.0
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.30492914979757085,0.4,,,,,501,0.6087484811664642,33,234,100,167,-100.70726040643075,144.62902964214356,-43.92176923571283,0.0658682634730539,136,0.5738396624472574,14,65,39,32,-72.86833993821656,91.65486615250263,-18.786526214286074,0.10294117647058823,False,-1432.25
severe_mae_loss,1D,reliability_expected_r,le,0.21481947009822153,0.7,,,,,576,0.6998784933171325,35,210,124,242,-79.89328653236146,140.83901410914592,-60.94572757678447,0.06076388888888889,176,0.7426160337552743,11,72,48,56,-64.79429981307403,92.44199629878969,-27.647696485715656,0.0625,False,-1433.0
severe_mae_loss,1D,rank_score,le,0.5285471018002386,0.7,,,,,576,0.6998784933171325,33,208,123,245,-83.46361032164818,147.04697625557566,-63.58336593392746,0.057291666666666664,180,0.759493670886076,12,73,47,60,-64.88581838450199,93.52703629878955,-28.641217914287562,0.06666666666666667,False,-1434.0
severe_mae_loss,1D,rank_score,ge,0.4137125336302984,0.4,,,,,494,0.6002430133657352,30,225,94,175,-102.54192868143087,146.8852585600012,-44.34332987857033,0.06072874493927125,131,0.5527426160337553,10,66,29,36,-82.64067174179013,99.26375388464814,-16.623082142857992,0.07633587786259542,False,-1434.25
barely_developed_loss,1D,trailing_giveback,ge,0.8275796734142848,0.2,,,,,659,0.8007290400972054,59,260,129,270,-108.48011186164847,173.61546773843244,-65.13535587678396,0.08952959028831563,171,0.7215189873417721,21,62,45,64,-50.442605907001486,78.54515778557445,-28.10255187857298,0.12280701754385964,False,-1440.5
severe_mae_loss,1D,reliability_strategy_mean_r,ge,0.10821210379473341,0.3,,,,,601,0.7302551640340219,26,220,108,273,-92.83673408307692,151.95660616700454,-59.119872083927625,0.04326123128119801,175,0.7383966244725738,11,64,41,70,-65.02782051771632,92.1210123962899,-27.093191878573588,0.06285714285714286,False,-1442.0
barely_developed_loss,1D,quality,ge,0.7163555457730956,0.2,,,,,658,0.7995139732685298,53,244,120,294,-108.8563198509344,171.87008470628967,-63.013764855355255,0.08054711246200608,170,0.7172995780590717,17,65,39,66,-79.51044219628996,105.06393932486299,-25.553497128573035,0.1,False,-1442.0
severe_mae_loss,1D,reliability_asset_strategy_mean_r,ge,0.1569651527438252,0.4,,,,,494,0.6002430133657352,33,223,94,177,-106.8303388142885,150.3808667428586,-43.55052792857009,0.06680161943319839,158,0.6666666666666666,15,72,40,46,-83.48555314071973,106.39379846214966,-22.90824532142996,0.0949367088607595,False,-1442.0
